Toledot Yitzchak, Devarim 1	@11במדבר בערבה מול סוף בין פארן ובין תפל ולבן וחצרות ודי זהב @33ארז"ל שכל התוכחות האלו משה מפי עצמו אמרן וכן קללות שבספר הזה ועל זה יש ספקות: <br>@44הספק הא' @55שהרי ארז"ל בפרק חלק כל האומר פסוק זה אמרו משה מפי עצמו אין לו חלק לע"ה: <br>@44הספק הב' @55איך אמרו בפרק חלק כן שהרי מצינו פסוקים רבים בתורה שאמרן משה כגון שלח נא ביד תשלח וכל ההפצר שהפציר משה בשליחות השי"ת שילך לפרעה ואדרבה חרה אף ה' בהם וכן מה שאמרו המרגלים לא נוכל לעלות אל העם כי חזק הוא ממנו. ונוכל להשיב שהכוונה שהרבה פסוקים אמרו אחרי' מלך סיחון ומלך אדום ורבים כן אבל אחר כן אמר הקב"ה למשה כתוב כל הפסוקים שיש מבראשית עד לעיני כל ישראל ולא כתב מפי עצמו כלל ואלו התוכחות מרע"ה אמרן בשעה שהוכיחן אבל אחר כן צוהו הקב"ה לכתוב הכל ויש להקשות על זה אני אראה לך שלא אמר משה מפי עצמו כלל מזה הספר שנא' בסמוך ויהי בארבעים שנה בעשתי עשר חדש באחד לחדש וגו' ועוד יש להקשות שהפסוקים מכחישים זה את זה שאמר בסמוך לזה בעבר הירדן בארץ מואב הואיל משה וגו' ופי' הרמב"ן שרצה משה מעצמו בלא צווי הקב"ה אבל לרש"י שפירש הואיל התחיל אינו קשה. והתשובה לכולן שזה הספר נחלק לג' חלקים והם תוכחות ומצות מחודשות כגון בן סורר ומורה ומצות מבוארות כגון גדילים תעשה לך אף מן הכלאים ועשרת הדברות שאמר בו שמור לקצת דינים. וזאת הפרשה ופרשת ואתחנן הם תוכחות עד מקום שאמר וזאת התורה אשר שם משה וגו' ויש להקשות וכי מה שדיבר עד עתה אינה תורה אלא הכוונה וזאת חלק המצות המבוארות מכאן ואילך וז"ש אלה העדות והחקים והמשפטים אשר דיבר משה בצאתם ממצרים פי' אע"פ שאמרן לישראל בצאתם ממצרים חזר עתה לאמרם כדי לבארם וחזר אח"כ למצות מחודשות ואמר בפרשת ואתחנן ויקרא משה אל כל ישראל ויאמר אליהם שמע ישראל את החקים ואת המשפטים אשר אנכי דובר באזניכם היום פי' דוקא היום שהם מצות מחודשות ולכן עתה בתחלת הספר אמר כמי שמחבר ספר ומחלק אותו חלקים ואמר אלה הדברים אשר דיבר משה אל כל ישראל וגו' שהם תוכחות כולן כמו שפרש"י מדברי רז"ל ואם מצות מחודשות ויהי בארבעים שנה דיבר משה אל כל ישראל ככל אשר צוה וגו' ואם מצות מבוארות בעבר הירדן בארץ מואב הואיל וגו': 	Deuteronomy 1:1	
Toledot Yitzchak, Devarim 2	@11ואומר אליכם בעת ההיא @33לפי שאמר פנו וסעו לכם ובאו הר האמורי וגו' ראה נתתי לפניכם את הארץ באו ורשו את הארץ אשר נשבע ה' לאבותיכם והראוי לעם ההולכים למלחמה שיהיו כולם אגודה אחת בלב אחד כאיש אחד ולא יהיה ביניהם קטטה לפי שיהיו נוצחים ולא מנוצחים ואחר שישראל היו הולכים לכבוש ארץ שבעה עממים היה ראוי שיהיו בשלום ובמישור אלו עם אלו ולא עשו כן לז"א ואומר אליכם בעת ההיא לאמר לא אוכל לבדי שאת אתכם איכה אשא לבדי טרחכם ומשאכם וריבכם וזהו טעם בעת ההיא או שהיה הכוונה ואומר אליכם בעת ההיא לאמר לא אוכל לבדי שאת אתכם עתה שאתם ככוכבי השמים בריבוי אני אומר לכם לא אוכל לבדי שאת אתכם אבל כשיי' אלהי אבותיכם יוסף עליכם ככם אלף פעמים אז אתרעם מכם יותר שעתה אני אומר לא אוכל לבדי שאת אתכם ואז אומר איכה אשא לבדי טרחכם ומשאכם וריבכם. או יהיה הכוונה במה שאמר ה' אלהי אבותיכם יוסף עליכם ככם אלף פעמים לפי שמרע"ה נתרעם מהם באומרו לא אוכל לבדי שאת אתכם ולפי שכשהעם מועטים אינם מטריחין טורח גדול לשופט לז"א אתם רבים ובעלי מריבה שה' אלהיכם הרבה אתכם והנכם היום ככוכבי השמים לרוב ולפי שמזה נראה שהיה נותן בהם עין הרע לז"א ח"ו אלא יהי רצון מלפני השי"ת שעיני לא יזיק לכם אלא יהיה בהפך ה' אלהי אבותיכם יוסף עליכם ככם אלף פעמים ויברך אתכם כאשר דיבר לכם: 	Deuteronomy 1:9	
Toledot Yitzchak, Devarim 3	@11ותענו אותי ותאמרו טוב הדבר אשר דברת לעשות @33גם זה מן התוכחות שהיה ראוי שיאמרו אין אנו חפצים בדיינים זולתך ואמרו טוב הדבר אשר דברת לפי שהיו חפצים דיינים קרובים או שכנים או אוהבים לשיעשו חפציהם וטעם לעשות לפי שלפעמים האדם ידבר דרך מוסר ולא לשיעשה כן וישראל חשדו למשה שלא אמר כן לפי שרצונו שיעשו כן אלא דרך מוסר לפי שחשב שיאמרו ישראל ח"ו אין אנו רוצים דיין זולתך לזה אמרו לעשות אנו רוצי' שכן תעשה כאשר דברת: 	Deuteronomy 1:14	
Toledot Yitzchak, Devarim 4	@11שמוע בין אחיכם ושפטתם צדק @33לפי שהדיין יעוות הדין לאחד מה' סבות. הא' לפי ששמע לא' מבעלי דינים קודם שיבא בעל דין חבירו והטעים טענותיו לב"ד לז"א שמוע בין אחיכ'. הב' לפי שאוהב לא' מהם לז"א לא תכירו פנים במשפט. הג' לפי שא' מהם גדול זקן ונשוא פנים לז"א כקטן כגדול תשמעון הד' לפי שא' מהם רשע ואלם לז"א לא תגורו מפני איש. הה' לחסרון ידיעה בדין ההוא והדבר אשר יקשה מכם תקריבון אלי ושמעתיו: 	Deuteronomy 1:16	
Toledot Yitzchak, Devarim 5	@11ותקרבון אלי כולכם ותאמרו נשלחה אנשים לפנינו @33הכוונה אחר שלקחתי ראשי שבטיכם ואתן אותם ראשים עליכם שרי אלפים שרי מאות שרי חמשים ושרי עשרות היה מן הראוי שכל דבר ראשיי וכל ענין עצמי יבאו הראשים והשרים לדבר אלי ואז יעשה הדבר כתקנו ולא יצא מהם דבר בלתי מתוקן ולא עשיתם כן אלא כאלו אין עליכם ראשים ושרים: 	Deuteronomy 1:22	
Toledot Yitzchak, Devarim 6	@11ותקרבון אלי כלכם ותאמרו נשלחה אנשים לפנינו ויחפרו לנו את הארץ @33ומצד זה נשחת כל הענין ומה שאמר וייטב בעיני הדבר לומר אע"פ שעשיתם שלא כדין וכשורה אמרתי לכם טוב הוא לפי שהייתם אומרים כפי תלונותיכם אם לא הייתי חפץ במה שאמרתם כולכם שיש דברים בגו בענין הזה: 	Deuteronomy 1:22	
Toledot Yitzchak, Devarim 7	@11ויאמרו טובה הארץ אשר ה' אלהינו נותן לנו. @33בזה יש ספק אמר ותקרבון אלי כלכם ותאמרו נשלחה אנשים לפנינו ויחפרו לנו את הארץ את הדרך אשר נעלה בה ואת הערים אשר נבוא אליהם פי' את הערים אשר נבוא אליהם תחלה שיהיו נוחים לכבוש והם השיבו טובה הארץ זהו טענו חטים והודה לו בשעורים. והתשובה שכל המרגלים אמרו טובה הארץ אלא שיהושע וכלב אמרו כן לכף זכות והאחרים אמרו כן לכף חובה שכוונתם לומר אתם שואלים מה הם הערים אשר נבוא אליהם תחלה אנו משיבים שהארץ טובה כלומר ענין הערים לא יועיל כלום שנמנע הוא לעלות שמה אלא אנו משיבים שהיא טובה לא עוד וזה אמרו דרך ערמה לא בנגלה אלא שהמשכילים יבינו עד שהשתיק כלב את העם ואמר עלה נעלה וירשנו אותה כי יכול נוכל לה אז אמרו בפי' לעיני כל ערמתם ותחבולותם ואמר והאנשים אשר עלו עמו אמרו לא נוכל לעלות אל העם כי חזק הוא ממנו שאע"פ שאמרו להם הטובה היא אם רעה אין הכוונה בזה אלא לשמח לישראל אבל העיקר הוא באיזה דרך נעלה והם השיבו לתפל ולא השיבו לעיקר דרך תחבולה וא"ת א"כ מה זה שאמר ולא אביתם לעלות ראוי היה שלא ירצו לעלות כיון שטענו חטים והודה לו בשעורים התשובה אמר להם משה אם לא שאתם רשעים ואינכם מאמינים בה' לא הייתם מבינים רשעת תשובתם והייתם דנים לכף זכות מאמר המרגלים וז"ש ותמרו את פי ה' אלהיכם. ובזה הותר ספק א' שהקשה הרמב"ן בפ' שלח לך שלא מצינו במרגלים עון שהם השיבו היטב ואמת לכל שאלות ששאל משה בשליחות ההוא ולא מצא עון להם אלא במלת אפס ובזה שפירשתי כבר מצאנו עונם חרות וא"ת הרי אמר שם וישיבו אותם דבר ואת כל העדה ויראום את פרי הארץ ויספרו לו ויאמרו באנו אל הארץ אשר שלחתנו וגם זבת חלב ודבש היא וזה פריה אפס כי עז העם וגו' התשובה כתבתיה שם שהרי בפי' אמר כאן וישיבו אותנו דבר את הדרך אשר נעלה בה ואת הערים אשר נבוא אליהם ויאמרו טובה הארץ אשר ה' אלהינו נותן לנו: 	Deuteronomy 1:25	
Toledot Yitzchak, Devarim 8	@11ערים גדולות ובצורות @33ארז"ל דברה תורה לשון הבאי ויתכן שהכוונה ששרי מעלה הממונים על אותם העיירות לא הפילם הקב"ה עדיין על דרך יפקוד ה' על צבא המרום במרום ועל מלכי האדמה באדמה: 	Deuteronomy 1:28	
Toledot Yitzchak, Devarim 9	@11ויקצוף וישבע לאמר אם יראה איש באנשים האלה הדור הרע הזה את הארץ הטובה אשר נשבעתי לתת לאבותיכם @33כלומר כל כך קצף הקצפתם לשי"ת עד שעשית' שנשבע שבועות הפכיות וראיה ודור רביעי ישובו הנה ויזכור אלהים את בריתו את אברהם וגם הקימותי את בריתי אתכם ואם תאמר איך איפשר זה התשובה שאחר שהרשיעו לא חלה השבועה על זה הדור ועם כל זה נתרעם משה עליהם שההמון לא ידעו להבדיל ולהבין איך השבועות אינן זאת הפכית לזאת וזהו שאמר הדור הרע הזה ועוד קיים השבועה בכלב וזהו טעם ולבניו לפי שיהיו רבים כמו שנשבע לתת לבני האבות ואם לא יפורש כן מה טעם ולבניו שהנה גם לבני הדור הרע נתן האדמה ועשה לכלב ולבניו לפי שהיה צדיק כאלו כולם דור אחד אחר שהוא ובניו צדיקים: 	Deuteronomy 1:34	
Toledot Yitzchak, Vaetchanan 1	@11אל ה' ויתעבר ה' בי למענכם ולא שמע אלי @33יש בזה הענין ספקות: <br>@44הספק הא' @55אחר שהקב"ה שומע תפלת כל פה וכ"ש תפלות החסידים ולמה לא קבל תפלת משה ועוד שזהו תוחלת מחלת לב לכל ישראל המתפללים שיאמרו אחר שלא נתקבלה תפלת משה שוא עבוד אלהים ומה בצע כי נפגע בו. וא"ת מה שלא נתקבלה תפלתו הוא לפי שהיה גזר דין שיש עמו שבועה שאמר לכן לא תביאו את הקהל הזה ולכן הוא שבועה שנא' לכן נשבעתי לבית עלי א"כ יקשה למה התפלל משה ואמר אעברה נא ואראה ואיך איפשר שהיה מתפלל שיעבור השי"ת שבועתו וא"ת תשובה לזה מה שאז"ל בעת ההיא לאחר שכבשתי ארץ סיחון ועוג דמיתי שמא הותר הנדר אקשה אם ארץ סיחון ועוג היתה ארץ ישראל ראוי לומר נדר שהותר מקצתו הותר כולו אבל לא היתה מארץ ישראל והקב"ה נשבע לכן לא תביאו את הקהל הזה אל הארץ אשר נתתי להם: <br>@44הספק הב' @55אהרן למה לא התפלל כמרע"ה וכי לא היה תאב החיים כמרע"ה וכ"ש כפי מה שאז"ל וכי לאכול מפריה היה תאב אלא לקיים המצות התלויות בארץ וא"כ כ"ש שיש להקשות איך לא התפלל גם הוא לקיים המצות התלויות בארץ: <br>@44הספק הג' @55שאמר ואת יהושע צויתי בעת ההיא לאמר עיניך הרואות את כל אשר עשה ה' אלהיכם לשני המלכים האלה כן יעשה ה' לכל הממלכות אשר אתה עובר שמה לא תיראום ואחר זה התפלל ואמר אעברה נא ואראה את הארץ הטובה וההפך היה ראוי שהיה לו להתפלל וכשיראה שלא נשמעה תפלתו אז היה ראוי שיצוה את יהושע לאמר עיניך הרואות אבל כשציוה ליהושע כבר הוסרה ממנו ההבטחה מליכנס לארץ ישראל וא"כ למה התפלל אח"כ אעברה נא ואראה וא"ת בעת ההיא אינו חוזר למ"ש ואת יהושע צויתי אלא לעת הגזירה א"א שלא הזכיר למעלה הגזירה ועוד שבכל ענין שתפרש בעת ההיא היה ראוי שיזכיר התפלה בראשונה ואח"כ יאמר ואת יהושע צויתי: <br>@44הספק הד' @55אחר שכבר צוה ליהושע מה צורך שיאמר לו הקב"ה וצו את יהושע וחזקהו ואמצהו הרי כבר צוהו וחזק ואמץ אותו במה שאמר לו עיניך הרואות: <br>@44הספק הה' @55הקב"ה לא גזר עליהם מיתה אלא שלא יכנסו לארץ וא"כ למה לא נשאר חי עם ראובני וגדי וחצי שבט המנשי וא"ת הגיע זמנו אינו כן שהרי לא כהתה עינו ולא נס ליחה ואם כן למה הנמשך מהגזירה יותר רע מהגזירה היה לו לקיים גזירתו וישאר עם ישראל שגזר עונש מעט והענישו הרבה ואין זו מדת השי"ת: <br>@44הספק הו' @55למה עשה הקדמה כ"כ גדולה לשאלה קטנה שלא יאמר אדם לשר הלוה לי ק' זהובים שכבר נתת לי במתנה פעמים רבות אלף פרחים ועוד שכל הקדמה צריך שיהיה לתולדה יחס עמה והגבורות שעשה הקב"ה וגדולות אין להם יחס להעברת הירדן שהעברת הירדן למשה אינה גבורה: <br>@44הספק הז' @55למה אמר אשר מי אל בשמים ובארץ אשר יעשה כמעשיך וכו' שנראה שיש אלוה שיעשה גבורות אלא שאינם גדולות כגבורות השי"ת והיה ראוי שיאמר אשר אין אל בשמים ובארץ אלא אתה כמו שאמר וידעת היום והשבות אל לבבך כי ה' הוא האלהים בשמים ממעל ועל הארץ מתחת אין עוד: <br>@44הספק הח' @55למה אמר את הארץ הטובה וההר הטוב הזה שמי ששואל חסד מאת המלך ראוי הוא שלא יחשיבנה ויגדיל אותה לפני המלך שכשיגדיל אותה לפני המלך לא יעשה אותו החסד ואם לא רצה להפחיתה כדי שלא יחר אף ה' לפחות לא יחשיבנה והיה ראוי שיאמר אעברה נא ואראה את הארץ ועוד למה נתן לה מצרים כמוכר שדהו כאלו הקב"ה לא היה מכירה שאמר אשר בעבר הירדן. ונראה לי היתר לכולם בתשובה אחת והיא שהקב"ה נשבע לכן לא תביאו את הקהל הזה אל הארץ אשר נתתי להם והכוונה לא תהיו מנהיגים בארץ ישראל אבל לא גזר שלא יכנסו לארץ שאם גזר כן ראוי שיאמר לכן לא תבואו אל הארץ אשר נתתי להם ולפי שנשבע שלא יהיו מנהיגים לא שאל משה שרוצה להביא לישראל אלא שיהושע יביאם ומשה יכנס כאחד מן העם ולפיכך מה שעשה בראשונה הוא שצוה את יהושע ואמר לו עיניך הרואות את כל אשר עשה ה' לשני המלכים האלה כן יעשה ה' לכל הממלכות אשר אתה עובר שמה לא תיראום כי ה' אלהיכם הוא הנלחם לכם ואחר שעשה ליהושע מנהיג אז התחנן שיעבור הוא עם ישראל לא שיעבירם וז"ש בעת ההיא אחר שצויתי ליהושע ולזה עשה ג' הקדמות האחד שהכחיש החטא רצוני שאינו חטא גדול והוא שמי שעושה עצמו שוה מאד לאחד אפילו הוא גדול מאד אינו מן התימה שיחטא לו שהוא כרעהו וז"ש אתה החילות. הב' שמי שעושה גבורה גדולה ללחום עם מלכים ולנצחם ראוי הוא שינצח את עצמו וז"ש אשר מי אל בשמים ובארץ אשר יעשה כמעשיך וכגבורותיך השלישי אלו הונח שיהיה חטאי גדול ושאינך רוצה לכבוש רחמיך את כעסך אעברה נא ואראה את הארץ הטובה פי' שמרע"ה טען להקב"ה בזה העונש ואמר ידוע שהקב"ה מודד מדה כנגד מדה וא"כ למה ענשת לי שלא אבוא אל הארץ בשלמא המרגלים שהוציאו דבת הארץ ראוי הוא שלא יכנסו שם אבל אני לעולם שבחתי אותה ואמרתי ארץ זבת חלב ודבש ואמרתי טובה וא"כ אלו הונח שהייתי ראוי לעונש שחטאתי ושאינך רוצה להתגבר לפחות עונש זה אינו ראוי אלינו. וא"ת א"כ הקב"ה מדוע הענישו בזה העונש. התשובה שאמר מדוע לא קדשתם אותי בתוך בני ישראל שלא כבדתם אותי ג"כ לא יהיה לכם כבוד כשתהיו מנהיגים להם לכן לא תביאו אבל משה עשה הכנסת פירכא ואמר ראוי שלא יהיה לי כבוד עמהם ושחטאתי ושאינך רוצה להתגבר על מדת הדין סוף סוף אני רוצה לקיים גזירתך אבל אכנס שם כאחד העם לא למנהיג ולז"א אעברה נא כלומר עתה בזאת ההקדמה אני יכול ליכנס ולז"א לו הקב"ה וצו את יהושע כלומר אע"פ שעשית כל מה שאיפשר לעשות ליכנס לארץ והשתדלת כל ההשתדלות האיפשרי לך שצוית את יהושע ושחזקת אותו ואמצת לו לא עשית תועלת בכל מה שעשית כי דע לך שהוא יעבור והוא ינחיל ואתה לא תנחיל וגם לא תעבור וא"ת למה לא רצה הקב"ה שיעבור כאחד העם אחר שלא נשבע על זה התשובה לא רצה הקב"ה שיהיה קלון גדול למשה שיכנס כאחד העם ויהושע יהיה גדול ממנו וז"ש רב לך וכי רב וגדול ראוי שיהיה לך אינו ראוי שהרי אתה הוא הרב ויהושע תלמידך ונער שלך ואין ראוי שיהיה הוא רב עליך ולזאת הסבה בעצמה לא נשאר עם ראובן וגד לפי שהיה קלון למשה שיהושע יהיה לו שתי יתרונות על משה אחד מנהיג בארץ ישראל ומשה חוצה לארץ הב' יהושע מנהיג של י' שבטים ומשה משני שבטים וגם זה נכלל ברב לך אין ראוי שיהיה יהושע רב עליך או גדול ממך ומכאן שיותר טובה המיתה מהקלון שבהכרח הריקות מת משה הוא לא היה אפשר שיכנס למנהיג וגם בלא מנהיג הוא קלון וגם מנהיג דשני שבטים היה קלון בהכרח מת. וא"ת אהרן למה לא התפלל לפי שאמר משה רוצה ליכנס לקיים מצות התלויות בארץ ואני עיקר המצות התלויות בארץ הם לתועלתי והם כ"ד מתנות כהונה ויאמרו בני אדם שכדי לקבל מתנות אני מתפלל ליכנס בארץ ולזה לא התפלל. וא"ת למה לא קיבל הש"י תפלתו וכמו שהקשיתי בספק הראשון התשובה שהיה נראה עול לאהרן שכששני אנשים חטאו חטא אחד והם בבית האסורים השופט שגזר אחד למיתה ואחד לחיים הוא עול ולז"א בפרשת פנחס עלה אל הר העברים וגו' ונאספת אל עמך גם אתה כאשר מת אהרן אחיך כלומר אינך מיוחס ממנו שאחיך הוא וגם החטא אחד הוא כאשר מריתם ואם לא יפורש כן מה צורך לומר אחיך וגם לא היה צריך לומר כאשר מריתם פי ולמה הזכיר לו עונות ראשונים. ואיפשר שגם זה נכלל במה שאמר רב לך כלומר אין ראוי שיהיה לר רבותא על אהרן. עוד איפשר לומר שמה שלא התפלל אהרן לפי שבניו נכנסים במקומו לכהונה גדולה ולכל מעלה אבל משה בן משק ביתו נכנס תחתיו. ובזה הותרו כל הספקות: 	Deuteronomy 3:26	
