Toledot Yitzchak, Vayikra 1	@11ויקרא אל משה @33אמר הכתוב בבלעם ויבא אלהים אל בלעם וא"כ יותר כבוד עשה הקב"ה לבלעם שבא לביתו לדבר אליו ולמשה קרא אותו לביתו. והטעם לפי שהקב"ה היה צריך לו שלא יקלל לבניו לכן החניף לו שמחניפין את הרשעים אבל רז"ל המשילו משל למלך שרצה לדבר אל השר צוה שיבא לביתו אבל אם רצה לדבר עם מצורע הולך המלך לפתח חצר המצורע כדי שלא יטנף בית המלך וכן בלעם שהיה רשע ומצורע במדותיו לא רצה הקב"ה שיבוא לביתו אבל מרע"ה שהיה טהור וקדוש קראו לביתו ולזה ארז"ל שאלף ויקרא קטנה להורות צניעותו של מרע"ה שהיה מקטין עצמו אמר לפניו רבש"ע איך תכתבני בתחלת תורת כהנים ויקרא אל משה אמר מה אעשה לך אם אכתוב ויקר לשון מגונה הוא אמר אעשה האלף קטנה ויבינו הדורות שהקטנתי את עצמי אבל אלף של אדם שת אנוש גדולה לפי שהיה גדול מכל אדם שבעולם: 	Leviticus 1:1	
Toledot Yitzchak, Vayikra 2	@11אדם כי יקריב מכם קרבן לה' מן הבהמה מן הבקר ומן הצאן תקריבו את קרבנכם. @33אם עולה קרבנו מן הבקר בקרבנות יש ספקות. הספק הראשון היה ראוי שכל הקרבנות יהיו מקמח שהוא דבר טהור ונקי אבל שיהיה מבשר נראה דבר מזוהם שישחטו בבית המקדש ויפשיטו וינתחו וישרפו הבשר וישפכו הדם על קרנות המזבח וכל זה ח"ו נראה מזוהם וטמא כאלו היה בית המקדש בית המטבחים ח"ו: <br>@44הספק הב' @55מדוע העולה זכר ולא נקבה והחטאת נקבה ולא זכר והשלמים אם זכר אם נקבה: <br>@44הספק הג' @55ידוע שהעולה באה על הרהור הלב שנא' והעלה עולות מספר כולם כי אמר איוב אולי חטאו בני וברכו אלהים בלבבם וחטאת בא על העבירות שעבר בפועל וממנה נשרפת וקצתה אוכל הכהן והשלמים היא דורון וקצתה נשרפת וקצתה אוכל הכהן והבעלים ומן הדין היה שיהיה הפך שהעולה שבא על הרהור הלב ולא חטא בפועל ראוי היה שלא יהיה כולה נשרפת ולא יהיה כל כך חמורה לישרף כולה והחטאת שהיא על החטא בפועל ראוי שתשרף כולה והשלמים שלא ישרף ממנו כלל שאינו על חטא כלל ודי הזאת דמים: <br>@44הספק הד' @55כל מביא קרבן צריך שיהיה בוידוי והכנעה ועצבון ויש לנו הקדמה שכל מי שעושה מצוה צריך שיהיה בשמחה שבזה נדע שיש לו שמחה בקנין אותה המצוה כמו שנתבאר במקומו וכתיב תחת אשר לא עבדת את ה' בשמחה שהעונש הוא בעבור שעבדו בלא שמחה. ובענין הספק הראשון מצאתי טעם אחד בכוזר ששאל הכוזר לחבר יש בתורתכם ענין קשה מאד והוא הקרבן דכתיב את קרבני לחמי היאך השם שאינו גוף אתם מיחסים לו מאכל והשיבו שם כתיב לאישי שאינו אלא לאישים השיב מהו ריח ניחוח. ועוד אומרים חכמיכם שעל ידי הקרבן שורה שכינה ביניכם ומפרשים הקרבן לשון קריבות ושאחר שבטלו הקרבנות לא ירדה שכינה זה תמה מה ענין דבר רוחני שיתקרב על ידי דבר גופני או יתרחק בסור הגופני והשיב אמת שבהיות קרבן נעשה בבית המקדש ובארץ הקדושה היתה השכינה יורדת שם אמר המלך עתה הוספת על קושייתי וכי יש מקום בעולם קדוש זה מזה אמר החבר אתה מכריחני להשיב על דבר נסתר יש מצוות שאי איפשר להשיג בשכל אלא בקבלה ואפילו מה שהשגנו הוא מעט אבל אודיעך דעתי שהוא קרוב לשכל ואיני גוזר שאין בו ענין אחר נעלם ממנו ותחלה אשיבך על מה שקשה לך בארץ הקדושה אתה יודע שיש מקומות בישוב ראויים לזריעה וצמיחה זה יותר מזה ויש מקום שיש בו מוצא זהב וכסף ומרגליות ולא במקום אחר ובמקום אחר זהב טוב ממקום אחר וכן בצמחים וכתבו חכמי הטבע שהוא מכח הכוכבים השולטים בארץ שאף שהם גדלים בארץ עיקר הדבר הוא הכוכבים וכמו שכתבו שהזהב מיוחס לשמש וכסף ללבנה ומרגליות לשאר כוכבי לכת ושאר המתכות והמחצבים לשאר הכוכבים ואף שכחות הכוכבים מתפשטות בכל המציאות כחן נראה במקום אחד יותר מאחר שכח הירח נראית במים וכח השמש ביסוד האש ולכן מחמם בקרבו אלינו ומקרר ברחקו וכח הכוכבים הנבוכים באויר והקבועים ביסוד הארץ ואם כן לא יקשה כח האלהות המתפשט בכל העולם שיראה כחו ומעלתו במקום אחד יותר מאחר ועוד שהישוב מתחלק לשבעה חלקים הנקראים איקלימים ובלשוננו נופים והנוף המשובח בשבעה איקלימי' הוא ארץ ישראל וזהו אמרו יפה נוף משוש כל הארץ ולכן אוירה מזוג ופירותיה חשובים מאד והשוכנים בה בריאים וחזקים ומקובל לנו שמשם נוצר אדם הראשון ובו נקברו האבות ובחרו בה בקבורתם ועליו נתקוטטו קין והבל והרגו וגורש משם קין ולזה אמר ויצא קין מלפני ה' וכתיב ומפניך אסתר וביונה כי מלפני ה' הוא בורח לברוח תרשישה מלפני ה' וכתיב עיני ה' אלהיך בה ולזה אמר ולבני הפילגשים אשר לאברהם נתן אברהם מתנות וישלחם מעל יצחק בנו לפי שישאר המקום ליצחק וכן ענין יעקב עם עשו ומכל זה נראה שזה המקום מקודש ומובחר מכל המקומות יחול השכינה בו ולקושיית הקרבן אקרבנו לשכל אף שבו טעם נכבד ונעלם ממנו ואמשול משל למה הדבר דומה לנשמה הקדושה הטהור' בגוף האדם העפרי והעכורי שהוא קשה לשכל איך מתחברת הנשמה שהיא רוחנית עם הגוף שהוא מהיסודות והוקשה זה לחכמי היונים ואמר גדול שבהם איני יודע ענין התחברות הגוף עם הנשמה שהם שני הפכים רוחני וגשמי והיאך מתקשרים ואין ספק שביניהם שייכות ודבר המשתתפם שאל"כ לא יוכלו להתחבר אבל איני יודע הסבה ע"כ ראה כמה הפליג לדבר ואם לא קיבל תורה והוא שלדעת חכמי התורה יש בצורת אדם ובציור אבריו ענין נכבד מאד ולזה אמר בצלם אלהים עשה את האדם ואמר הוא עשך ויכוננך. וארז"ל שנמנה השם ובית דינו על כל אבר ואבר וזהו אמרם חביב אדם שנברא בצלם ולא בחנם נקרא אדם ואתם קרויים אדם וביחזקאל כמראה אדם עליו מלמעלה והוא ענין נעלה ונעלם וזהו סוד נשיאות כפים וזהו שהנשמה העליונה מתאוה לשבת בגוף בדעתה המשכן הנכבד ההוא ובהסתלקה ממנו דואבת שנאמר ונפשו עליו תאבל ובכאן תלוי סוד תחיית המתים וסוד עולם הבא שהצדיקים עומדים בגוף ונפש ונהנין מזיו השכינה ובזה מתורצת קושיית הרמב"ם איך יהיו הכלים באדם לבטלה פה ועינים ולכן פי' שהנשמות לבד תעמודנה ואלו לא היו אלו האברים אלא הפה לאכול והידים למלאכה היתה הקושיא חזקה אבל בציורם ענין נכבד לך להרמב"ם בשער הגמול ולכן מתאוה לשוב לאותן הציורים. וידוע לחכמי ישראל מעלת הנשמה שנאמר ויפח באפיו נשמת חיים ואף שחכמי האומות מעלים אותה מאד ואמרו שהיא אצולה מהמלאכים חכמי ישראל מעלים אותה ביותר שהיא אצולה למעלה מהם מצרור החיים ואם הנשמה הזו מתאוה לגוף ואינה מתחברת בו אלא במאכל ומשתה והגוף אוכל והיא מתקיימת ומתחברת ובהסתלק המאכל תסתלק היא אף שהיא אינה אוכלת ושותה השם היודע חיבורם יודע היאך מתקיימת ע"י מאכל ומשקה כן נוכל להבין מהקרבנות שהשכינה היא נשמתן של ישראל וישראל הם גוף וכלם ערבים זה לזה ומתחברים חיבור אחד כאיברי הגוף ולזה נקרא עם אחד וגוף אחד מחובר מפרטים ונקרא אוכלוסא ששים רבוא ברוך חכם הרזים היודע עניינם ולכן לא יצאו ממצרים עד שהיו אוכלוסא שהיו ראויים לקבל התורה שיהיו שם כל הדעות וכל הפרצופים וכמו שהנשמה מתקרבת לגוף על ידי מאכל והיא אינה אוכלת כן השכינה אינה מתקרבת לישראל אלא על ידי הקרבן עם קדושת הארץ והמזבח והכהנים ולכן קרא הכתוב לקרבן לחמי ריח ניחוחי ואמר שלמה ע"ה רעיתי ואז"ל פרנסתי כביכול כאלו הם מפרנסים אותי ואין לנו לשאול היאך ודי לנו בשנראה בעין תועלת הקרבן המשל כרופא היודע טעם כל סם וסם והיאך עושה פעולתו והחולה אינו יודע אבל רואה הפעולה שהיא טובה ואין לו למנוע מלאכול הסם ההוא עד שידע טעמו. וכמשל ן' עזרא מן הנער שאם לא יאכל לחם עד שידע היאך נזרע ונקצר ימות קודם אבל כשיגדל יחקור וידע כך אנו הזוכים ואע"פ שלא נשיג אבל מובטחין אנו בע"ה שיגיעו ימים שנדע אמיתת העניינים ולהן אנו מצפין והובטחנו בזה ע"י נביאנו כולם שנאמר העם ההולכים בחשך ראו אור גדול יושבי בארץ צלמות אור נגה עליהם והולכתי עורים בדרך לא ידעו והשיב המלך יצא מזה המשל שאתם עתה שאין לכם קרבן כגוף בלי נשמה אמר החבר אמת ואין אנו אפילו כגולם אלא נתחים וכעצמות היבשות שראה יחזקאל אבל אלו הנתחים היבשים טובים מהגלמים דשאר האומות עע"ז שנראים כחיים כצלמים מכסף וזהב שאין רוח בהם אלא המראה וחשיבות הזהב שאין לו קיום על דרך האמת והמשל שקרה לחכם ותלמידיו שהיו הולכים בדרך ומצאו צלם מזהב ועצם אחד יבש מאדם חכם שהכיר ערכו לקח התלמיד הצלם ולקח החכם העצם היבש ונשקו ועטפו בבגד חשוב וקברו אמר לו התלמיד היאך הנחת הזהב ולקחת עצם יבש אמר לו החכם העצם הזה ראוי לכבדו ולגנזו שהיה נכבד וחכם וזה הצלם אינו ממין שום מעלה בעולם שאינו אלא הצפוי מכסף או מזהב אבל עצמותו אין בו ממש אלא ע"ז ולא יהיה בו ממשות כלל אבל זה העצם ממין החיים וחכמה ויחזור למעלתו לפי אמונתינו בתחייה אבל בצלם מעולם לא היה בו רוח ולא יחיה כן הוא המשל בינינו ובין האומות עע"ז אנחנו עצם היבש בלי רוח מרוב הגליות והצרות ואומות עע"ז הם צלם מחופים זהב וכסף אבל אתה מודה שממנו היו האבות הקדושים והכהנים שמעבודתם יורדת אש מן השמים ואנו כעצם יבש יש לנו תקוה שנשוב לקדמותינו ולזוהר מעלה וקדושה וכמו שהבטיחנו תורה ונביאים. ונתרצה המלך בדברו ע"כ. ונראה לי שזהו מה שאמרו במסכת יומא אע"פ שאש יורדת מן השמים מצוה להביא מן ההדיוט שבהיות שם שתי אשות מעורבות יורה שיש קשור לישראל עם הקב"ה וקרובים לו הרי לך קצת טעם לקרבנות שאחר שראינו הפועל הטוב הנמשך מהם ידענו שהקרבנות דבר גדול ונעלה אע"פ שאין אנו יודעים טעם לגמרי איך נמשכה ירידת השכינה מן הקרבנות כמו שהמאכל והמשקה החומרי הם מחברים הגוף החמרי הטמא עם הנשמה הטהורה והקדושה ובסור המאכל והמשקה ממנו נפרדה הנשמה מן הגוף. הרי טעם אחד לקרבנות: <br>@44הטעם @55השני כתב הרמב"ם בטעם הקרבנות כי באו בתוכה כדי לעקור ע"ז מן העולם לפי שהיה מנהג הקדמונים מהאומות שהם עובדי ע"ז שהיו בונים היכלות ומקריבים קרבנות לכחות העליונים והיתה מחשבתם כי יתעלה ויתגבר מזלם בכך וימשיכו בזה כח ההצלחה ותוספת כבוד שכן מצינו המצריים והכשדים היו עובדים לצורת הצאן לפי שהיו יודעים כחו הגדול למעלה שממנו העולם מתברך במין הצאן שהוא גדול הריוח ורב התועלת בגיזה ובולדות ובחלב ולכבוד כחו ויסודו אשר למעלה שהוא מזל טלה לא היו אוכלין אותו כלל וגם לא היו משתמשין בו להיות אנשי מצרים רועי צאן כיתר האומות שנאמר כי תועבת מצרים כל רועי צאן וכן הכשדי' היו עובדים לצורת בקר לפי שהבקר סבת החרישה שהוא קיום העולם כענין שכתוב ורב תבואות בכח שור ולפי שהיו יודעים בחכמת כח הבקר ויסודו למעלה והוא מזל שור לכך היו נוהגין איסור בשחיטת הבקר ולא היו אוכלין אותו לכבוד כחו שממנו העולם מתברך במין הבקר ועוד היום אנשי הודו נזהרים שלא ישחטו בקר ועל כן תצוה התורה לשחוט המינים האלה להקב"ה וזהו שאמר מן הבקר ומן הצאן כדי שיתפרסם שהדבר שהיו הם חושבים שהוא עבירה הוא הכפרה כי בהקריבם אותם להקב"ה בו יתכפרו העונוות שהרי אמונות רעות שהן חליי הנפש לא יתרפאו כי אם בהפכן כשם שחולי הגוף אינו מתרפא כי אם בהפכו וכל כוונת התורה אינה כי אם לעקור זכר ע"ז מן העולם ולשרש אותה משרשיה ולברוח ממנהג עובדיה ושלא לעשות כמעשיהם אפילו לשמים ועל כן היו הקרבנות אשה ריח ניחוח לה' כי כאשר יסכימו הכל להקריב להקב"ה ולעבדו שכם אחד לבדו ולא לע"ז אז יתייחד בזה שם שמים כי אין יחוד במקום ע"ז ומן הטעם הזה הם רצונו יתברך ע"כ: <br>@44והקשו @55עליו איך איפשר שירפאו שבר גדול בעשותם שלחן ה' מגואל אם אינו רק להוציא מלבן של רשעים וטפשים והכתוב אמר כי הם לחם אשה לריח ניחוח ונח בצאתו מן התיבה עם שלשה בניו אין בעולם מצריים או כשדים הקריב קרבן וייטב בעיני ה' ואמר בו וירח ה' את ריח הניחוח וממנו אמר אל לבו לא אוסיף לקלל את האדמה בעבור האדם והבל הביא גם הוא מבכורות צאנו ומחלביהן וישע ה' אל הבל ואל מנחתו ולא היה עדיין בעולם שמץ ע"ז כלל ובלעם אמר את שבעת המזבחות ערכתי ואעל פר ואיל במזבח ואין דעתו עתה לשלול אמונות רעות ולא נצטוה בכך אבל עשה קרבן לקרבה אל האלהים ולשון הקרבנות את קרבני לחמי לאישי ריח ניחוחי וחלילה שלא יהיה בהם שום תועלת ורצון רק שוללות ע"ז מדעת השוטים עד כאן. ונראה לתרץ כל אלו הקושיות שאין כוונת הרמב"ם בכל דבריו לומר שאין כוונת הקרבנות אלא זה אבל כוונתו לומר שציוה הקרבנות לזה הטעם כפי הכוונה השנית אבל הוא מודה שגם יש בהם כוונה אחרת יותר עצמית ולא השיג אותה שזה מכלל החקים שלא ידענו הטעם העיקרי בהם. ונראה על סברת הרמב"ם שמה שעבדו מצריים לטלה לפי שלחם לא תחסר בה שנילוס עולה ומשקה ומה שחסר מהם היה המקנה שלא היה להם כל כך כמו לחם לזה עבדו לטלה לבקשת מקנה והכשדים חסרים משניהם ועיקר היה לחם לכן עבדו לשור שצריך לחרישה. הרי בכאן שתי טעמים לקרבנות: <br>@44הטעם @55השלישי שהקב"ה רוצה שהאדם שבשבילו נברא העולם יהיה שכלי כמלאך והיה כי יחטא ואשם מצד היצר הרע הנטוע בו ראוי לו שיתנחם ויכיר בפחיתות עצמו ורוממות השי"ת אשר חטא לו ומפני שכל פעולות האדם נכללות בשלשה דברים מעשה דיבור מחשבה על כן תחייב התורה להביא קרבן על חטאו ושיסמוך את ידיו עליו כנגד המעשה ויתודה בפיו כנגד הדיבור ושישרוף כלי העצה והמחשבה שהסכימו בחטא והם הקרב והכליות כדי שיתכפר בשלשה דברים אלו ויזרוק דמו על גבי המזבח במקום דם עצמו וכשיעשה כל זה יחשוב בלבו שחייב מיתה בחטאו וראוי ליענש בארבע מיתות בית דין סקילה שריפה הרג וחנק שכשהוא לוקח הבהמה ומשליכה ודוחף אותה לארץ הרי זה כסקילה וכאלו מודה שהוא חייב סקילה וכשתוקף בצוארה לשוחטה הרי זה חנק וכששוחטה הרי זה הרג וכששורפה כאלו מודה שהוא חייב שריפה ודומה לזה דרז"ל באברהם מהו ויעלהו לעולה תחת בנו מהו תחת בנו אלא על כל עבודה שהיה עושה באיל היה מתפלל יהי רצון מלפניך שתהא עבודה זו עשויה כאלו היא בבני כאלו הוא שחוט כאלו דמו זרוק כאלו הוא נשרף ונעשה דשן וכיון שהחוטא ראוי שיהיה דמו נשפך כדם הקרבן ושיהיה גופו נשרף כגוף הקרבן והקב"ה לוקח קרבנו תמורתו וכפרו זה חסד גמור שגמלהו השם כרחמיו וכרוב חסדיו לקחת נפש הבהמה תחת נפשו ושיתכפר בו: <br>@44הטעם @55הרביעי שישמור האדם ויזהר מן השגיאות שיראה שיענש בממונו כשחטא בשוגג שהשוגג נקרא חוטא שהאדם מועד לעולם: <br>@44הטעם @55החמישי בקרבנות שיתן האדם אל לבו שחומרו שהוא כחומר שאר בעלי חיים יאבד ויכלה ככלו' העולה על המזבח והוא הדבר שבו נשתתף האדם עם הבעלי חיים. ובזה יתעורר שיזבח יצרו ויכניע תאותו בחוש המשוש כי חרפה הוא לנו וישפילנו ולזה הכליות והחלב אשר עליהם יקטיר המזבחה וזה למעט תאות המשגל שבכליות כח על המשגל וכליות מגזרת נכספה וגם כלתה נפשי וגם ימעט תאותו במאכל ומשתה ולכן היותרת על הכבד יסירנה שהכבד בו תאות המאכל ומלת יותרת ירמוז לזה מצד שתוף המלה ולזה כל חלב יקטיר שהוא מותר ההזנה ובזה יתעורר האדם להניח המותרות שהחלב אמרו חכמי הרפואה שהאוכלו לא יזון ממנו לשיתהפכו לגוף הנזון לשיהיו חלק אבר: <br>@44הטעם @55הששי בקרבנות מצורף לאלו הטעמים שימשך תועלת מהם להחיות הכהנים מורי התורה שראוי ליקח דרך להחיותם ושיפרנסום המון העם ושיכופרו הבעלים באכילת הכהנים למען יוכלו הכהנים להניח העסקים העולמים וטרדות גשמיות בבקשת טרפם ויהיה להם פנאי להתעסק ברוחני: <br>@44הטעם @55השביעי בקרבנות שכל חוטא הוא מצד רוח הטומאה שהוא מתלבש בו וכאשר יראה שיתכפר לו צריך שיכלה ויבריח ממנו אותו רוח הטומאה ועם זה יהיה נטהר ומכופר מעונו בהקרבת כל אחד מהקרבנות ובפרט עז או שעיר שהם מחלק רוח הטומאה ואש המזבח תשרוף ותכלה הכל יחד שהחוטא שרף עצמו באשו של יצר הרע ותבא אש המזבח ותכלה אותו לגמרי: <br>@44הטעם @55השמיני נראה לי שבאו הקרבנות לשנעבוד לשם יתברך בהם ולא נעבוד לע"ז ולפי שהעבודות זרות שלשה האחד מלאכים השני כוכבים השלישי שדים וכמו שכתב הרמב"ן בפירוש לא יהיה לך אלהים אחרים. לכן נראה לי שהעולה כנגד המלאכים והשלמים כנגד המערכות והחטאת כנגד השדים. העולה כנגד המלאכים שהעולה באה על המחשבה והמלאכים פעולתם במחשבה וציור והשלמים כנגד המערכות לפי שהשמים עושים שלום בין היסודות ועושים הרכבות בתנועתם וזהו אומרו עושה שלום במרומיו והחטאת כנגד השדים לפי שהשדים הם מזיקין ומלאים עוונות וחטאות והוא שטן והוא יצר הרע וזהו שאמרו שמים אש ומים ואי איפשר שהנה השמים יסוד חמישי הוא אלא הכוונה שמשימים שלום בין היסודות שהם הפכים. ונראה שלכן יש שלשה מינים שאין קרבן אלא מהם שור או כשב או עז שור כנגד מלאך לפי שהוא הגדול שבין ג' מינים כבש כנגד הגלגל לפי שאלהי מצרים טלה שהוא התחלת הגלגל עז כנגד שדים ששמם שעירים שנאמר ולא יזבחו עוד את זבחיהם לשעירים ושעירים ירקדו שמה. ונראה שלזה גם כן תורים ובני יונה לפי שהגלגל נחלק לכוכב ולבלתי כוכב והכוכבים הגדולים הם שמש וירח אם כן כבש כנגד הגלגלים ותורים ובני יונה כנגד שמש וירח ולכן אחז"ל תורים גדולים ולא קטנים בני יונה קטנים ולא גדולים מה שאמרו תורים גדולים ולא קטנים כנגד השמש שהוא המאור הגדול בני יונה קטנים ולא גדולים כנגד הירח לפי שהירח הוא המאור הקטון ולפי שגוונה כפי הנראה למראית העין לובן כן היונה לבנה ולזה אמר במה אדע כי אירשנה ויאמר קחה לי עגלה משולשת פירוש שלשה עגלים אחד עולה ואחד חטאת ואחד שלמים וכן איל משולש וכן ועז משולש וכן פירש הרמב"ן שמה וזה לומר שאם לא יעבדו ע"ז יירשוה ובזה הותרו הספק הראשון והספק השני: <br>@44והיתר @55הספק השלישי למה העולה כולה כליל ולא החטאת והשלמים הטעם בזה שהוא משל לשני בני אדם שהביאו דורון למלך אחד אוהבו ואחד אויבו הדורון של אוהבו אוכל אותו כולו להורות שקבלו בסבר פנים יפות ודורון אויבו אוכל מעט ממנו להורות שאינו כל כך אויב כמו מקודם לכן והשאר נותן לעבדיו לאכול וכן מי שהרהר העבירה ולא חטא בפועל אוהבו השם יתברך לפי שחזר בו אבל בחטאת שחטא בפועל אוכל קצתו והשאר לכהנים והשלמים שהם להטיל שלום לפיכך כאוהבים שאוכלים הסעודה בחברה על שולחן אחד אוכלים ממנו כולם השי"ת והכהנים והבעלים להורות שהוא אהוב לכולם או נאמר הטעם שהעולה כולה כליל לפי שהרהורי עבירה קשים מעבירה לפי שחטא בנפש והחטאת לפי שחטא בגוף: <br>@44והיתר @55הספק הרביעי שמי שמביא קרבן צריך שיהיה בהכנעה ובכיה כמו שעושה השב בתשובה שהרי כל המביא קרבן צריך שיתודה חטאתו הוידוי צריך הכנעה וחרטה וישים לבו שלא ישוב עוד לכסלה שגם השוגג נקרא חוטא שלא נזהר מלחטוא והחטא שנענשו משה ואהרן עליו שוגג היה וגם נדב ואביהוא ומתו על השוגג ועוזא על השל. ויש לנו הקדמה שכל המצות צריך לעשותם בשמחה שבזה נדע שיש לו בקנין אותה המצוה כמו שנתבאר במקומו ולזה אמר תחת אשר לא עבדת את ה' אלהיך בשמחה ועבדת את אויביך שאין העונש בעבור שלא עבד אלא בעבור שלא עבדו בשמחה וא"כ איך איפשר שיקריב הקרבן בשמחה ובעצבון שהם הפכים: <br>@44התשובה @55הלוים משוררים בשעת הקרבת הקרבן לפי שהדברים הרוחניים מקבלים גודל ושמחה בניגון ושיר ולכן אמר הקב"ה החוטא יתודה כשיביא קרבנו שהשב בתשובה צריך הכנעה ולפי שכל מצוה צריך שמחה ינגנו הלוים במקום הבעלים ויהיה נחשב כאלו הבעלים שמחים: 	Leviticus 1:2	
Toledot Yitzchak, Vayikra 3	@11והקריב מן התורים או מן בני יונה @33ארז"ל תורים גדולים ולא קטנים בני יונה קטנים ולא גדולים הטעם בתורים לפי שהנקבה מהם כשיאבד בן זוגה לא תדבק באחר לעולם וכן ישראל הדבקים בה' לעולם לא ימירוהו באחר ולכן קטנים פסולים שאינם ראוים לזיווג ומן היונים פסל גדולים לפי שהם קנאים ויבאו לידי פירוד ולכן בחר בקטני' קודם היותם לזיווג ולא הכשיר הקב"ה תרנגולים לקרבן לפי שהם בעלי זימה. ועל דרך הקבלה התורים יסודם מים ולכן הוכשרו גדולים לרמוז שהחסד צורך גדול לעולם בכל הדברים והיונים יסודם אש כמו שאמר ואברותיה בירקרק חרוץ שהזהב הירוק הוא גוון האש וההכפל בירקרק לתוקף הדין לכן נפסלו הגדולים והוכשרו הקטנים כי המיעוט ממנו מספיק: 	Leviticus 1:14	
Toledot Yitzchak, Vayikra 4	@11כי כל שאור וכל דבש לא תקטירו ממנו @33כתב הרמב"ם שמנהג עובדי ע"ז שבכל מנחתם היו מקריבים חמץ ומערבים דבש בכל קרבנותיהם ולכן אסרם לגבוה. ועל דרך הקבלה השאור והדבש רמז למדת הדין: 	Leviticus 2:11	
Toledot Yitzchak, Vayikra 5	@11וכל קרבן מנחתך במלח תמלח @33הטעם שאין דרך כבוד של גבוה בקרבן שיהיה תפל מבלי מלח כענין הקריבהו נא לפחתך. והרמב"ם כתב שמנהג עובדי ע"ז להרחיק המלח מן הקרבנות לפי שהמלח בולע הדם וההרחקה כדי שלא ילך אפי' טפה מן הדם לאיבוד כל כך היו נמשכין אחר מאדים וכחותיו ולהרוס כוונתם צוה במלח תמלח. ודרז"ל העולם כולו שלישו מדבר שלישו ישוב שלישו ים עמד ים לפני הקב"ה אמר רבונו של עולם במדבר נתנה תורה בישוב נבנה בית המקדש אני מה תהא עלי אמר לו עתידין ישראל שיקריבו מלח ע"ג המזבח. ועל דרך הקבלה יש במלח שני כחות משתנים זה הפך זה מים ואש ובכח חמימות האש המיבשו חוזר מלח ומים ואש כנגד מדת רחמים ומדת הדין ולזה קרא למלח ברית אלהיך לפי שבו יתקיים העולם ויכרת כמו שאמרו ז"ל ראה שאינו יכול להתקיים בדין שתף עמו מדת רחמים וכן המלח מקיים ומעמיד הבשר זמן מרובה ונותן טעם בכל המאכלים והוא מכרית גם כן כי המקום המלוח לא יעלה בו כל עשב וכתיב גפרית ומלח שריפה כל ארצה לא תזרע ולא תצמיח ואם לא כן למה קרא למלח ברית אלהים וכי המלח הוא ברית הש"י. וכתב רבי אברהם שהוא שבועה כמי שאומר אני משביעך בברית אלהיך שלא תשבית מלח מעל מנחתך: 	Leviticus 3:14	
Toledot Yitzchak, Vayikra 6	@11חלבו האליה תמימה @33אין חלב באליה אלא הכוונה חלבו עם האליה והכוונה שכשיסיר האליה תמימה עם העצם יוסר עמה חלב רב שהוא מחובר בה בצד הפנימי: 	Leviticus 3:9	
Toledot Yitzchak, Vayikra 7	@11ואם כל עדת ישראל ישגו @33אלו סנהדרין שאי איפשר שכל ישראל יסכימו בחטא ועל כן אמר מעיני העדה כי הסנהדרין והנביאים והחכמים הם עיני העדה: 	Leviticus 4:13	
Toledot Yitzchak, Vayikra 8	@11והקריבו הקהל פר בן בקר לחטאת @33ארז"ל מפני מה נאמר אל פתח אהל מועד מה שלא נאמר בכל הקרבנות משל לאוהבו של מלך שהביא דורון נאה למלך אמר המלך תלו אותו בפתח פלטרי כדי שידעו הכל מה דורון נאה הביא לי אוהבי. פירוש הדורון הנאה היא התשובה והתשובה הנאה היא שישוב בתשובה עם הדבר שחטא ולזה אמר והביא את הפר אל פתח אהל מועד והנה הקרבנות בכהן משיח והקהל שוים כי כן אהרן התחיל לעשות העגל וישראל טעו אחריו ומה שהזכיר בפר כהן משיח תמים לה' ולא הזכיר כן בכאן לרמוז שכוונת אהרן תמימה לה' כאמרו חג לה' מחר והקהל קצתם עשו ממנו ע"ז: 	Leviticus 4:14	
Toledot Yitzchak, Vayikra 9	@11אם הכהן המשיח יחטא @33בלשון החוטאים מצינו חילוקים במשיח אמר אם שאמר אם הכהן המשיח וכן בכל העדה ואם כל עדת ישראל ישגו ובנשיא אמר אשר נשיא יחטא ולא אמר אם וביחיד החוטא אמר ונפש כי תחטא. הטעם בזה שהכהן המשיח שהוא כהן גדול רחוק שיחטא ולז"א אמר אם שהוא ספק וכן כל הקהל רחוק ולזה אמר אם וביחיד אמר נפש כי תחטא כי מורה יותר ודאות מלשון אם ובנשיא מתוך גאותו שהוא המלך וכיוצא בו ודאי יחטא ולזה אמר אשר נשיא יחטא ולכן הביאו הנשיאים את אבני השוהם הנתונים על לב אהרן לפי שלבם לקחם. ובמדרש אשר נשיא יחטא לשון אשרי אמר רבי יוחנן בן זכאי אשרי הדור שהנשיא שלו מביא קרבן על שגגתו וכ"ש יביא על זדונו פירוש שילמדו ממנו העם: 	Leviticus 4:3	out of order
Toledot Yitzchak, Tzav 1	@11זאת תורת העולה היא העולה @33בעבור שהעולה היא הקרבן היותר מעולה מכל הקרבנות לפי שמכפר על ההרהור שבא מן הנפש לזה אמר היא העולה שאם לא כן היה מספיק שיאמר זאת תורת העולה על מוקדה על המזבח והטעם שאמר בעולה מוקדה על המזבח כל הלילה לפי שהאדם מהרהר בלילה וחוטא ביום כמו שאמר הנביא חושבים רע על משכבותם לאור הבקר יעשוה ואמר דוד המלך ע"ה און יחשוב על משכבו יתיצב על דרך לא טוב שבלילה חושב און וביום יתיצב על דרך לא טוב ולפי שהעולה באה על ההרהור לזה צוה שתשרף כל הלילה שתהיה הכפרה בזמן העבירה: 	Leviticus 6:2	
